course_id,integration_id,short_name,long_name,account_id,term_id,status,start_date,end_date,course_format,blueprint_course_id
EMED.811.202615.31E,,EMED 811 31E:,26 SPRING EMED 811 31E: CAREER EXPLORATION- EMERG MED,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
EMED.811.202615.31H,,EMED 811 31H:,26 SPRING EMED 811 31H: CAREER EXPLORATION- EMERG MED,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
EMED.811.202615.31R,,EMED 811 31R:,26 SPRING EMED 811 31R: CAREER EXPLORATION- EMERG MED,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.31D,,IMED 825 31D:,26 SPRING IMED 825 31D: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
MFCM.808.202615.31R,,MFCM 808 31R:,26 SPRING MFCM 808 31R: WOUND CARE,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
EMED.811.202615.31T,,EMED 811 31T:,26 SPRING EMED 811 31T: CAREER EXPLORATION- EMERG MED,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.31B,,IMED 825 31B:,26 SPRING IMED 825 31B: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.31E,,IMED 825 31E:,26 SPRING IMED 825 31E: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.31T,,IMED 825 31T:,26 SPRING IMED 825 31T: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.32T,,IMED 825 32T:,26 SPRING IMED 825 32T: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.32B,,IMED 825 32B:,26 SPRING IMED 825 32B: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.32D,,IMED 825 32D:,26 SPRING IMED 825 32D: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.32E,,IMED 825 32E:,26 SPRING IMED 825 32E: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.33B,,IMED 825 33B:,26 SPRING IMED 825 33B: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.33D,,IMED 825 33D:,26 SPRING IMED 825 33D: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.33E,,IMED 825 33E:,26 SPRING IMED 825 33E: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.33T,,IMED 825 33T:,26 SPRING IMED 825 33T: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
EMED.811.202615.35E,,EMED 811 35E:,26 SPRING EMED 811 35E: CAREER EXPLORATION- EMERG MED,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.34B,,IMED 825 34B:,26 SPRING IMED 825 34B: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.34D,,IMED 825 34D:,26 SPRING IMED 825 34D: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.34E,,IMED 825 34E:,26 SPRING IMED 825 34E: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.34T,,IMED 825 34T:,26 SPRING IMED 825 34T: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.37E,,IMED 825 37E:,26 SPRING IMED 825 37E: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.35B,,IMED 825 35B:,26 SPRING IMED 825 35B: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.35D,,IMED 825 35D:,26 SPRING IMED 825 35D: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.35E,,IMED 825 35E:,26 SPRING IMED 825 35E: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.35T,,IMED 825 35T:,26 SPRING IMED 825 35T: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.36B,,IMED 825 36B:,26 SPRING IMED 825 36B: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.36D,,IMED 825 36D:,26 SPRING IMED 825 36D: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.36E,,IMED 825 36E:,26 SPRING IMED 825 36E: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.36T,,IMED 825 36T:,26 SPRING IMED 825 36T: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
EMED.811.202615.32D,,EMED 811 32D:,26 SPRING EMED 811 32D: CAREER EXPLORATION- EMERG MED,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.32E,,ANES 801 32E:,26 SPRING ANES 801 32E: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.37B,,IMED 825 37B:,26 SPRING IMED 825 37B: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.37D,,IMED 825 37D:,26 SPRING IMED 825 37D: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.825.202615.37T,,IMED 825 37T:,26 SPRING IMED 825 37T: PALLIATIVE MED & END-OF-LIFE,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
EMED.811.202615.32E,,EMED 811 32E:,26 SPRING EMED 811 32E: CAREER EXPLORATION- EMERG MED,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
EMED.811.202615.32H,,EMED 811 32H:,26 SPRING EMED 811 32H: CAREER EXPLORATION- EMERG MED,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
EMED.811.202615.32R,,EMED 811 32R:,26 SPRING EMED 811 32R: CAREER EXPLORATION- EMERG MED,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
EMED.811.202615.32T,,EMED 811 32T:,26 SPRING EMED 811 32T: CAREER EXPLORATION- EMERG MED,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.31F,,ANES 801 31F:,26 SPRING ANES 801 31F: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.31D,,ANES 801 31D:,26 SPRING ANES 801 31D: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.31H,,ANES 801 31H:,26 SPRING ANES 801 31H: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
EMED.811.202615.33D,,EMED 811 33D:,26 SPRING EMED 811 33D: CAREER EXPLORATION- EMERG MED,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.31R,,ANES 801 31R:,26 SPRING ANES 801 31R: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.31T,,ANES 801 31T:,26 SPRING ANES 801 31T: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
EMED.811.202615.33E,,EMED 811 33E:,26 SPRING EMED 811 33E: CAREER EXPLORATION- EMERG MED,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.31L,,ANES 801 31L:,26 SPRING ANES 801 31L: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.32D,,ANES 801 32D:,26 SPRING ANES 801 32D: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.31B,,ANES 801 31B:,26 SPRING ANES 801 31B: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.33L,,ANES 801 33L:,26 SPRING ANES 801 33L: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.31E,,ANES 801 31E:,26 SPRING ANES 801 31E: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.35B,,ANES 801 35B:,26 SPRING ANES 801 35B: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.32B,,ANES 801 32B:,26 SPRING ANES 801 32B: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.32F,,ANES 801 32F:,26 SPRING ANES 801 32F: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.32H,,ANES 801 32H:,26 SPRING ANES 801 32H: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.32L,,ANES 801 32L:,26 SPRING ANES 801 32L: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.834.202615.31D,,IMED 834 31D:,26 SPRING IMED 834 31D: CLINICAL GASTROENTEROLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.32R,,ANES 801 32R:,26 SPRING ANES 801 32R: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.32T,,ANES 801 32T:,26 SPRING ANES 801 32T: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.33B,,ANES 801 33B:,26 SPRING ANES 801 33B: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.33D,,ANES 801 33D:,26 SPRING ANES 801 33D: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.37B,,ANES 801 37B:,26 SPRING ANES 801 37B: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.33E,,ANES 801 33E:,26 SPRING ANES 801 33E: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.33F,,ANES 801 33F:,26 SPRING ANES 801 33F: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.33H,,ANES 801 33H:,26 SPRING ANES 801 33H: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.36H,,ANES 801 36H:,26 SPRING ANES 801 36H: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.33R,,ANES 801 33R:,26 SPRING ANES 801 33R: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.33T,,ANES 801 33T:,26 SPRING ANES 801 33T: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.34B,,ANES 801 34B:,26 SPRING ANES 801 34B: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.34D,,ANES 801 34D:,26 SPRING ANES 801 34D: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.34E,,ANES 801 34E:,26 SPRING ANES 801 34E: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.34F,,ANES 801 34F:,26 SPRING ANES 801 34F: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.36B,,ANES 801 36B:,26 SPRING ANES 801 36B: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.34H,,ANES 801 34H:,26 SPRING ANES 801 34H: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.34L,,ANES 801 34L:,26 SPRING ANES 801 34L: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.34R,,ANES 801 34R:,26 SPRING ANES 801 34R: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.35D,,ANES 801 35D:,26 SPRING ANES 801 35D: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.35E,,ANES 801 35E:,26 SPRING ANES 801 35E: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.35R,,ANES 801 35R:,26 SPRING ANES 801 35R: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.35H,,ANES 801 35H:,26 SPRING ANES 801 35H: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.35L,,ANES 801 35L:,26 SPRING ANES 801 35L: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.35T,,ANES 801 35T:,26 SPRING ANES 801 35T: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.36D,,ANES 801 36D:,26 SPRING ANES 801 36D: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
EMED.811.202615.33H,,EMED 811 33H:,26 SPRING EMED 811 33H: CAREER EXPLORATION- EMERG MED,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.36E,,ANES 801 36E:,26 SPRING ANES 801 36E: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.36F,,ANES 801 36F:,26 SPRING ANES 801 36F: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.36L,,ANES 801 36L:,26 SPRING ANES 801 36L: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.36R,,ANES 801 36R:,26 SPRING ANES 801 36R: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.37D,,ANES 801 37D:,26 SPRING ANES 801 37D: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.36T,,ANES 801 36T:,26 SPRING ANES 801 36T: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.37E,,ANES 801 37E:,26 SPRING ANES 801 37E: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.37F,,ANES 801 37F:,26 SPRING ANES 801 37F: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.37H,,ANES 801 37H:,26 SPRING ANES 801 37H: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.37L,,ANES 801 37L:,26 SPRING ANES 801 37L: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.37R,,ANES 801 37R:,26 SPRING ANES 801 37R: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
ANES.801.202615.37T,,ANES 801 37T:,26 SPRING ANES 801 37T: CLINICAL ANESTHESIOLOGY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.31D,,IMED 827 31D:,26 SPRING IMED 827 31D: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.31E,,IMED 827 31E:,26 SPRING IMED 827 31E: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.31H,,IMED 827 31H:,26 SPRING IMED 827 31H: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
EMED.811.202615.33R,,EMED 811 33R:,26 SPRING EMED 811 33R: CAREER EXPLORATION- EMERG MED,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
EMED.811.202615.35D,,EMED 811 35D:,26 SPRING EMED 811 35D: CAREER EXPLORATION- EMERG MED,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
OBGY.800.202615.33H,,OBGY 800 33H:,26 SPRING OBGY 800 33H: OBSTETRICS & GYNCLGY CLERKSHIP,CS.CLMD,202615,active,2026-04-13T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.31L,,IMED 827 31L:,26 SPRING IMED 827 31L: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.31R,,IMED 827 31R:,26 SPRING IMED 827 31R: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.31T,,IMED 827 31T:,26 SPRING IMED 827 31T: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.32E,,IMED 827 32E:,26 SPRING IMED 827 32E: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.32H,,IMED 827 32H:,26 SPRING IMED 827 32H: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.32L,,IMED 827 32L:,26 SPRING IMED 827 32L: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.32R,,IMED 827 32R:,26 SPRING IMED 827 32R: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.32T,,IMED 827 32T:,26 SPRING IMED 827 32T: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.33D,,IMED 827 33D:,26 SPRING IMED 827 33D: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.33E,,IMED 827 33E:,26 SPRING IMED 827 33E: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.33H,,IMED 827 33H:,26 SPRING IMED 827 33H: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.33L,,IMED 827 33L:,26 SPRING IMED 827 33L: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.33R,,IMED 827 33R:,26 SPRING IMED 827 33R: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.33T,,IMED 827 33T:,26 SPRING IMED 827 33T: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.34E,,IMED 827 34E:,26 SPRING IMED 827 34E: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.34D,,IMED 827 34D:,26 SPRING IMED 827 34D: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.34H,,IMED 827 34H:,26 SPRING IMED 827 34H: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.34L,,IMED 827 34L:,26 SPRING IMED 827 34L: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.34R,,IMED 827 34R:,26 SPRING IMED 827 34R: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.34T,,IMED 827 34T:,26 SPRING IMED 827 34T: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.35D,,IMED 827 35D:,26 SPRING IMED 827 35D: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.834.202615.31T,,IMED 834 31T:,26 SPRING IMED 834 31T: CLINICAL GASTROENTEROLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
ANES.803.202615.34E,,ANES 803 34E:,26 SPRING ANES 803 34E: ANESTHESIOLOGY CRITICAL CARE,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.35E,,IMED 827 35E:,26 SPRING IMED 827 35E: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.35H,,IMED 827 35H:,26 SPRING IMED 827 35H: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.35L,,IMED 827 35L:,26 SPRING IMED 827 35L: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
IMED.827.202615.35R,,IMED 827 35R:,26 SPRING IMED 827 35R: TRADITIONAL PULMONARY MEDICINE,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
